id,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager
1903,44,No,Rarely,170.0,Research & Development,1,Bachelor's Degree,Life Sciences,Dissatisfied,Male,78.0,Delighted,Junior,Healthcare Representative,Not Satisfied at all,Married,5033.0,2,No,15,Satisfied,Delighted,Basic,10,5,Satisfied,2,0,2,2
1905,34,Yes,Non,967.0,Research & Development,16,Bachelor's Degree,Technical Degree,Delighted,Male,85.0,Not Satisfied at all,Entry Level,Research Scientist,Not Satisfied at all,Unknown,2307.0,1,Yes,23,Delighted,Dissatisfied,Basic,5,2,Satisfied,5,2,3,0
1907,56,Yes,Rarely,1162.0,Research & Development,24,Basic Education,Life Sciences,Not Satisfied at all,Male,97.0,Satisfied,Entry Level,Laboratory Technician,Delighted,Single,2587.0,1,No,16,Satisfied,Delighted,Unvested,5,3,Satisfied,4,2,1,0
1908,36,No,Rarely,335.0,Sales,17,Basic Education,Marketing,Satisfied,Male,33.0,Dissatisfied,Junior,Sales Executive,Dissatisfied,Married,5507.0,2,No,16,Satisfied,Satisfied,Intermediate,12,1,Not Satisfied at all,4,2,1,4
1909,41,No,Rarely,337.0,Sales,8,Associate Degree,Marketing,Satisfied,Female,54.0,Satisfied,Junior,Sales Executive,Dissatisfied,Unknown,4393.0,5,No,21,Delighted,Satisfied,Basic,14,3,Satisfied,5,4,1,4
1911,42,No,Rarely,1396.0,Research & Development,6,Associate Degree,Medical,Satisfied,Male,83.0,Satisfied,Senior,Research Director,Not Satisfied at all,Unknown,13348.0,9,No,13,Satisfied,Dissatisfied,Basic,18,3,Delighted,13,7,5,7
1912,31,No,Rarely,1079.0,Sales,10,Basic Education,Medical,Satisfied,Female,86.0,Satisfied,Junior,Sales Executive,Delighted,Divorced,6583.0,2,Yes,11,Satisfied,Delighted,Basic,8,2,Satisfied,5,2,1,4
1915,34,No,Rarely,735.0,Sales,3,No Formal Education,Medical,Delighted,Female,75.0,Dissatisfied,Junior,Sales Executive,Unknown,Married,8103.0,3,Yes,12,Satisfied,Satisfied,Unvested,9,3,Dissatisfied,4,2,0,1
1916,31,No,Rarely,471.0,Research & Development,4,Associate Degree,Medical,Not Satisfied at all,Female,62.0,Delighted,Entry Level,Laboratory Technician,Satisfied,Divorced,3978.0,8,No,12,Satisfied,Dissatisfied,Basic,4,0,Dissatisfied,2,2,2,2
1918,26,No,Frequently,1096.0,Research & Development,6,Associate Degree,Unknown,Satisfied,Male,61.0,Delighted,Entry Level,Laboratory Technician,Delighted,Married,2544.0,0,No,18,Satisfied,Not Satisfied at all,Basic,8,3,Satisfied,7,7,7,7
1922,45,No,Frequently,1297.0,Research & Development,1,Bachelor's Degree,Medical,Dissatisfied,Male,44.0,Satisfied,Junior,Healthcare Representative,Satisfied,Single,5399.0,4,No,12,Satisfied,Satisfied,Unvested,12,3,Satisfied,4,2,0,3
1924,33,No,Rarely,217.0,Sales,10,Bachelor's Degree,Marketing,Dissatisfied,Male,43.0,Satisfied,Junior,Sales Executive,Satisfied,Single,5487.0,1,No,14,Satisfied,Dissatisfied,Unvested,10,2,Dissatisfied,10,4,0,9
1927,28,No,Frequently,783.0,Sales,1,Basic Education,Life Sciences,Satisfied,Male,42.0,Dissatisfied,Junior,Sales Executive,Delighted,Unknown,6834.0,1,Yes,12,Satisfied,Satisfied,Basic,7,2,Satisfied,7,7,0,7
1928,29,Yes,Frequently,746.0,Sales,24,Associate Degree,Technical Degree,Satisfied,Male,45.0,Delighted,Entry Level,Sales Representative,Not Satisfied at all,Single,1091.0,1,No,17,Satisfied,Delighted,Unvested,1,3,Satisfied,1,0,0,0
1929,39,No,Non,1251.0,Sales,21,Bachelor's Degree,Life Sciences,Not Satisfied at all,Female,32.0,Not Satisfied at all,Junior,Sales Executive,Satisfied,Married,5736.0,6,No,19,Satisfied,Satisfied,Basic,10,1,Satisfied,3,2,1,2
1931,27,No,Rarely,1354.0,Research & Development,2,Bachelor's Degree,Technical Degree,Dissatisfied,Male,41.0,Satisfied,Entry Level,Research Scientist,Dissatisfied,Married,2226.0,1,No,11,Satisfied,Satisfied,Basic,6,3,Dissatisfied,5,3,1,2
1932,34,No,Frequently,735.0,Research & Development,22,Bachelor's Degree,Other,Satisfied,Male,86.0,Dissatisfied,Junior,Research Scientist,Delighted,Married,5747.0,1,Yes,15,Satisfied,Dissatisfied,Unvested,16,3,Satisfied,15,10,6,11
1933,28,Yes,Rarely,1475.0,Sales,13,Basic Education,Unknown,Delighted,Female,84.0,Satisfied,Junior,Sales Executive,Satisfied,Single,9854.0,3,Yes,11,Satisfied,Delighted,Unvested,6,0,Satisfied,2,0,2,2
1934,47,No,Non,1169.0,Research & Development,14,Bachelor's Degree,Technical Degree,Satisfied,Male,64.0,Satisfied,Junior,Research Scientist,Dissatisfied,Married,5467.0,8,No,18,Satisfied,Satisfied,Basic,16,4,Delighted,8,7,1,6
1935,56,No,Rarely,1443.0,Sales,11,Postgraduate,Unknown,Delighted,Female,89.0,Dissatisfied,Junior,Sales Executive,Not Satisfied at all,Married,5380.0,4,No,16,Satisfied,Satisfied,Basic,6,3,Satisfied,0,0,0,0
1936,39,No,Rarely,867.0,Research & Development,9,Basic Education,Medical,Not Satisfied at all,Male,87.0,Satisfied,Junior,Manufacturing Director,Not Satisfied at all,Married,5151.0,1,No,25,Delighted,Delighted,Basic,10,3,Satisfied,10,0,7,9
1937,38,No,Frequently,1394.0,Research & Development,8,Associate Degree,Medical,Delighted,Female,58.0,Dissatisfied,Junior,Research Scientist,Dissatisfied,Divorced,2133.0,1,Yes,16,Satisfied,Satisfied,Basic,20,3,Satisfied,20,11,0,7
1938,36,No,Rarely,605.0,Sales,21,Associate Degree,Life Sciences,Delighted,Female,72.0,Satisfied,Manager,Manager,Delighted,Married,17875.0,4,Yes,13,Satisfied,Satisfied,Basic,29,2,Dissatisfied,1,0,0,0
1939,32,Yes,Frequently,238.0,Research & Development,5,Basic Education,Life Sciences,Not Satisfied at all,Female,47.0,Delighted,Entry Level,Research Scientist,Satisfied,Single,2432.0,3,Yes,14,Satisfied,Not Satisfied at all,Unvested,8,2,Satisfied,4,1,0,3
1940,38,No,Rarely,1206.0,Research & Development,9,Basic Education,Life Sciences,Dissatisfied,Male,71.0,Satisfied,Entry Level,Research Scientist,Delighted,Divorced,4771.0,2,No,19,Satisfied,Delighted,Intermediate,10,0,Delighted,5,2,0,3
1941,49,No,Frequently,1064.0,Research & Development,2,No Formal Education,Life Sciences,Dissatisfied,Male,42.0,Satisfied,Executive,Research Director,Delighted,Married,19161.0,3,No,15,Satisfied,Delighted,Unvested,28,3,Satisfied,5,4,4,3
1943,42,No,Rarely,419.0,Sales,12,Bachelor's Degree,Marketing,Dissatisfied,Male,77.0,Satisfied,Junior,Sales Executive,Delighted,Divorced,5087.0,3,Yes,12,Satisfied,Satisfied,Intermediate,14,4,Satisfied,0,0,0,0
1944,27,Yes,Frequently,1337.0,Human Resources,22,Associate Degree,Unknown,Not Satisfied at all,Female,58.0,Dissatisfied,Entry Level,Human Resources,Dissatisfied,Married,2863.0,1,No,12,Satisfied,Not Satisfied at all,Unvested,1,2,Satisfied,1,0,0,0
1945,35,No,Rarely,682.0,Sales,18,Bachelor's Degree,Medical,Dissatisfied,Male,71.0,Satisfied,Junior,Sales Executive,Not Satisfied at all,Married,5561.0,0,No,16,Satisfied,Delighted,Basic,6,2,Not Satisfied at all,5,3,0,4
1947,28,No,Non,1103.0,Research & Development,16,Associate Degree,Medical,Satisfied,Male,49.0,Satisfied,Entry Level,Research Scientist,Satisfied,Single,2144.0,1,No,14,Satisfied,Satisfied,Unvested,5,3,Dissatisfied,5,3,1,4
1948,31,No,Non,976.0,Research & Development,3,Basic Education,Medical,Satisfied,Male,48.0,Satisfied,Entry Level,Research Scientist,Not Satisfied at all,Divorced,3065.0,1,Yes,13,Satisfied,Delighted,Basic,4,3,Delighted,4,2,2,2
1949,36,No,Non,1351.0,Research & Development,9,Bachelor's Degree,Life Sciences,Not Satisfied at all,Male,66.0,Delighted,Entry Level,Laboratory Technician,Dissatisfied,Married,2810.0,1,No,22,Delighted,Dissatisfied,Unvested,5,3,Satisfied,5,4,0,2
1950,34,No,Rarely,937.0,Sales,1,Associate Degree,Marketing,Not Satisfied at all,Male,32.0,Satisfied,Senior,Sales Executive,Delighted,Single,9888.0,1,No,21,Delighted,Not Satisfied at all,Unvested,14,3,Dissatisfied,14,8,2,1
1951,34,No,Rarely,1239.0,Sales,13,Bachelor's Degree,Medical,Delighted,Male,39.0,Satisfied,Senior,Sales Executive,Satisfied,Divorced,8628.0,1,No,18,Satisfied,Satisfied,Basic,9,2,Dissatisfied,8,7,1,6
1952,26,No,Rarely,157.0,Research & Development,1,Associate Degree,Medical,Satisfied,Male,95.0,Satisfied,Entry Level,Laboratory Technician,Not Satisfied at all,Unknown,2867.0,0,No,13,Satisfied,Delighted,Unvested,8,6,Dissatisfied,7,7,7,6
1954,29,No,Rarely,136.0,Research & Development,1,Associate Degree,Life Sciences,Not Satisfied at all,Male,89.0,Satisfied,Junior,Healthcare Representative,Unknown,Married,5373.0,0,No,12,Satisfied,Not Satisfied at all,Basic,6,5,Dissatisfied,5,3,0,2
1955,32,No,Non,1146.0,Research & Development,15,Bachelor's Degree,Medical,Satisfied,Female,34.0,Satisfied,Junior,Healthcare Representative,Delighted,Divorced,6667.0,5,No,18,Satisfied,Dissatisfied,Basic,9,6,Satisfied,5,1,1,2
1956,31,No,Frequently,1125.0,Research & Development,1,Associate Degree,Life Sciences,Delighted,Male,48.0,Not Satisfied at all,Junior,Research Scientist,Not Satisfied at all,Married,5003.0,1,No,21,Delighted,Dissatisfied,Unvested,10,6,Satisfied,10,8,8,7
1960,28,Yes,Rarely,1404.0,Research & Development,17,Associate Degree,Technical Degree,Satisfied,Male,32.0,Dissatisfied,Entry Level,Laboratory Technician,Delighted,Divorced,2367.0,5,No,12,Satisfied,Not Satisfied at all,Basic,6,2,Dissatisfied,4,1,0,3
1961,38,No,Rarely,1404.0,Sales,1,Associate Degree,Life Sciences,Not Satisfied at all,Male,59.0,Dissatisfied,Entry Level,Sales Representative,Not Satisfied at all,Single,2858.0,4,No,14,Satisfied,Not Satisfied at all,Unvested,20,3,Dissatisfied,1,0,0,0
1962,35,No,Rarely,1224.0,Sales,7,Bachelor's Degree,Life Sciences,Satisfied,Female,55.0,Satisfied,Junior,Sales Executive,Delighted,Married,5204.0,1,Yes,11,Satisfied,Delighted,Unvested,10,2,Satisfied,10,8,0,9
1965,27,No,Rarely,954.0,Sales,9,Associate Degree,Marketing,Delighted,Male,44.0,Satisfied,Junior,Sales Executive,Delighted,Single,4105.0,1,No,14,Satisfied,Not Satisfied at all,Unvested,7,5,Satisfied,7,7,0,7
1966,32,No,Rarely,1373.0,Research & Development,5,Bachelor's Degree,Unknown,Delighted,Male,56.0,Dissatisfied,Junior,Manufacturing Director,Delighted,Single,9679.0,8,No,24,Delighted,Dissatisfied,Unvested,8,1,Satisfied,1,0,0,0
1967,31,Yes,Frequently,754.0,Sales,26,Bachelor's Degree,Marketing,Not Satisfied at all,Male,63.0,Satisfied,Junior,Sales Executive,Delighted,Married,5617.0,1,Yes,11,Satisfied,Satisfied,Unvested,10,4,Satisfied,10,7,0,8
1968,53,Yes,Rarely,1168.0,Sales,24,Bachelor's Degree,Life Sciences,Not Satisfied at all,Male,66.0,Satisfied,Senior,Sales Executive,Not Satisfied at all,Single,10448.0,6,Yes,13,Satisfied,Dissatisfied,Unvested,15,2,Dissatisfied,2,2,2,2
1969,54,No,Rarely,155.0,Research & Development,9,Basic Education,Life Sciences,Not Satisfied at all,Female,67.0,Satisfied,Junior,Research Scientist,Satisfied,Married,2897.0,3,No,11,Satisfied,Satisfied,Intermediate,9,6,Dissatisfied,4,3,2,3
1970,33,No,Frequently,1303.0,Research & Development,7,Basic Education,Life Sciences,Delighted,Male,36.0,Satisfied,Junior,Healthcare Representative,Satisfied,Divorced,5968.0,1,No,20,Delighted,Satisfied,Executive,9,2,Satisfied,9,7,2,5
1971,43,No,Rarely,574.0,Research & Development,11,Associate Degree,Life Sciences,Not Satisfied at all,Male,30.0,Satisfied,Senior,Healthcare Representative,Satisfied,Married,7510.0,1,No,17,Satisfied,Dissatisfied,Basic,10,1,Satisfied,10,9,0,9
1972,36,No,Frequently,1444.0,Human Resources,1,Bachelor's Degree,Other,Delighted,Male,88.0,Satisfied,Entry Level,Human Resources,Dissatisfied,Married,2991.0,0,Yes,11,Satisfied,Dissatisfied,Basic,7,2,Satisfied,6,2,1,2
1973,55,No,Rarely,189.0,Human Resources,26,Bachelor's Degree,Human Resources,Satisfied,Male,71.0,Delighted,Executive,Manager,Dissatisfied,Married,19636.0,4,Yes,18,Satisfied,Not Satisfied at all,Basic,35,0,Satisfied,10,9,1,4
1974,31,No,Rarely,1276.0,Research & Development,2,No Formal Education,Medical,Delighted,Female,59.0,Not Satisfied at all,Entry Level,Laboratory Technician,Delighted,Unknown,1129.0,1,Yes,11,Satisfied,Satisfied,Executive,1,4,Satisfied,1,0,0,0
1975,39,No,Rarely,119.0,Sales,15,Bachelor's Degree,Marketing,Dissatisfied,Male,77.0,Satisfied,Manager,Sales Executive,Not Satisfied at all,Single,13341.0,0,No,12,Satisfied,Not Satisfied at all,Unvested,21,3,Satisfied,20,8,11,10
1976,42,No,Non,335.0,Research & Development,23,Basic Education,Life Sciences,Delighted,Male,37.0,Dissatisfied,Junior,Research Scientist,Satisfied,Single,4332.0,1,No,12,Satisfied,Delighted,Unvested,20,2,Satisfied,20,9,3,7
1979,31,No,Non,697.0,Research & Development,10,Associate Degree,Medical,Satisfied,Female,40.0,Satisfied,Senior,Research Director,Satisfied,Married,11031.0,4,No,20,Delighted,Satisfied,Basic,13,2,Delighted,11,7,4,8
1980,54,No,Rarely,157.0,Research & Development,10,Associate Degree,Medical,Satisfied,Female,77.0,Satisfied,Junior,Manufacturing Director,Not Satisfied at all,Single,4440.0,6,Yes,19,Satisfied,Delighted,Unvested,9,3,Satisfied,5,2,1,3
1981,24,No,Rarely,771.0,Research & Development,1,Basic Education,Life Sciences,Dissatisfied,Male,45.0,Dissatisfied,Junior,Healthcare Representative,Satisfied,Single,4617.0,1,No,12,Satisfied,Dissatisfied,Unvested,4,2,Dissatisfied,4,3,1,2
1982,23,No,Rarely,571.0,Research & Development,12,Basic Education,Other,Delighted,Male,78.0,Satisfied,Entry Level,Laboratory Technician,Delighted,Single,2647.0,1,No,13,Satisfied,Satisfied,Unvested,5,6,Delighted,5,2,1,4
1985,40,No,Frequently,692.0,Research & Development,11,Associate Degree,Technical Degree,Delighted,Female,73.0,Satisfied,Junior,Laboratory Technician,Satisfied,Married,6323.0,1,No,11,Satisfied,Not Satisfied at all,Basic,10,2,Delighted,10,9,9,4
1986,40,No,Rarely,444.0,Sales,2,Basic Education,Marketing,Dissatisfied,Female,92.0,Satisfied,Junior,Sales Executive,Dissatisfied,Married,5677.0,3,No,14,Satisfied,Satisfied,Basic,15,4,Satisfied,11,8,5,10
1987,25,No,Rarely,309.0,Human Resources,2,Associate Degree,Human Resources,Satisfied,Female,82.0,Satisfied,Entry Level,Human Resources,Dissatisfied,Unknown,2187.0,4,No,14,Satisfied,Satisfied,Unvested,6,3,Satisfied,2,0,1,2
1989,30,No,Rarely,911.0,Research & Development,1,Basic Education,Medical,Delighted,Male,76.0,Satisfied,Entry Level,Laboratory Technician,Dissatisfied,Married,3748.0,1,No,13,Satisfied,Satisfied,Unvested,12,6,Dissatisfied,12,8,1,7
1992,36,No,Rarely,977.0,Research & Development,2,No Formal Education,Other,Delighted,Male,57.0,Satisfied,Entry Level,Laboratory Technician,Satisfied,Divorced,3977.0,6,Yes,19,Satisfied,Satisfied,Basic,7,2,Dissatisfied,2,2,0,2
1993,47,No,Rarely,1180.0,Research & Development,25,Associate Degree,Medical,Not Satisfied at all,Male,84.0,Satisfied,Senior,Healthcare Representative,Satisfied,Single,8633.0,2,No,23,Delighted,Dissatisfied,Unvested,25,3,Satisfied,17,14,12,11
1994,33,No,Non,1313.0,Research & Development,1,Basic Education,Medical,Dissatisfied,Male,59.0,Dissatisfied,Entry Level,Laboratory Technician,Satisfied,Divorced,2008.0,1,No,12,Satisfied,Satisfied,Executive,1,2,Dissatisfied,1,1,0,0
1995,38,No,Rarely,1321.0,Sales,1,Bachelor's Degree,Life Sciences,Delighted,Male,86.0,Satisfied,Junior,Sales Executive,Dissatisfied,Married,4440.0,0,No,15,Satisfied,Not Satisfied at all,Intermediate,16,3,Satisfied,15,13,5,8
1996,31,No,Rarely,1154.0,Sales,2,Basic Education,Life Sciences,Not Satisfied at all,Male,54.0,Satisfied,Entry Level,Sales Representative,Satisfied,Unknown,3067.0,0,No,19,Satisfied,Satisfied,Basic,3,1,Satisfied,2,2,1,2
1997,38,No,Frequently,508.0,Research & Development,6,Bachelor's Degree,Life Sciences,Not Satisfied at all,Male,72.0,Dissatisfied,Junior,Manufacturing Director,Satisfied,Married,5321.0,2,No,11,Satisfied,Delighted,Basic,10,1,Satisfied,8,3,7,7
1998,42,No,Rarely,557.0,Research & Development,18,Bachelor's Degree,Life Sciences,Delighted,Male,35.0,Satisfied,Junior,Research Scientist,Not Satisfied at all,Divorced,5410.0,6,Yes,17,Satisfied,Satisfied,Basic,9,3,Dissatisfied,4,3,1,2
1999,41,No,Rarely,642.0,Research & Development,1,Associate Degree,Life Sciences,Delighted,Male,76.0,Satisfied,Entry Level,Research Scientist,Delighted,Married,2782.0,3,No,22,Delighted,Not Satisfied at all,Basic,12,3,Satisfied,5,3,1,0
2000,47,No,Non,1162.0,Research & Development,1,No Formal Education,Medical,Satisfied,Female,98.0,Satisfied,Senior,Research Director,Dissatisfied,Married,11957.0,0,No,18,Satisfied,Not Satisfied at all,Intermediate,14,3,Not Satisfied at all,13,8,5,12
2003,36,No,Rarely,1490.0,Research & Development,11,Bachelor's Degree,Medical,Delighted,Male,43.0,Satisfied,Entry Level,Laboratory Technician,Satisfied,Married,2660.0,7,Yes,11,Satisfied,Satisfied,Basic,5,3,Satisfied,2,2,2,2
2007,22,No,Rarely,581.0,Research & Development,1,Basic Education,Life Sciences,Delighted,Male,63.0,Satisfied,Entry Level,Research Scientist,Unknown,Single,3375.0,0,No,12,Satisfied,Delighted,Unvested,4,3,Delighted,3,2,1,2
2008,35,No,Rarely,1395.0,Research & Development,9,Bachelor's Degree,Medical,Dissatisfied,Male,48.0,Satisfied,Junior,Research Scientist,Satisfied,Single,5098.0,1,No,19,Satisfied,Dissatisfied,Unvested,10,5,Satisfied,10,7,0,8
2009,33,No,Rarely,501.0,Research & Development,15,Basic Education,Medical,Dissatisfied,Female,95.0,Satisfied,Junior,Healthcare Representative,Delighted,Married,4878.0,0,Yes,13,Satisfied,Not Satisfied at all,Basic,10,6,Satisfied,9,7,8,1
2010,32,No,Rarely,267.0,Research & Development,29,Bachelor's Degree,Life Sciences,Satisfied,Female,49.0,Dissatisfied,Entry Level,Laboratory Technician,Dissatisfied,Single,2837.0,1,No,13,Satisfied,Satisfied,Unvested,6,3,Satisfied,6,2,4,3
2012,40,No,Rarely,543.0,Research & Development,1,Bachelor's Degree,Life Sciences,Not Satisfied at all,Male,83.0,Satisfied,Entry Level,Laboratory Technician,Delighted,Married,2406.0,8,No,19,Satisfied,Satisfied,Intermediate,8,3,Dissatisfied,1,0,0,0
2013,32,No,Rarely,234.0,Sales,1,Bachelor's Degree,Medical,Dissatisfied,Male,68.0,Dissatisfied,Entry Level,Sales Representative,Dissatisfied,Married,2269.0,0,No,14,Satisfied,Dissatisfied,Basic,3,2,Satisfied,2,2,2,2
2014,39,No,Rarely,116.0,Research & Development,24,No Formal Education,Life Sciences,Not Satisfied at all,Male,52.0,Satisfied,Junior,Research Scientist,Delighted,Single,4108.0,7,No,13,Satisfied,Not Satisfied at all,Unvested,18,2,Satisfied,7,7,1,7
2015,38,No,Rarely,201.0,Research & Development,10,Associate Degree,Medical,Dissatisfied,Female,99.0,Not Satisfied at all,Senior,Research Director,Satisfied,Married,13206.0,3,No,12,Satisfied,Not Satisfied at all,Basic,20,3,Satisfied,18,16,1,11
2016,32,No,Rarely,801.0,Sales,1,Bachelor's Degree,Marketing,Satisfied,Female,48.0,Satisfied,Senior,Sales Executive,Delighted,Married,10422.0,1,No,19,Satisfied,Satisfied,Intermediate,14,3,Satisfied,14,10,5,7
2017,37,No,Rarely,161.0,Research & Development,10,Associate Degree,Life Sciences,Satisfied,Female,42.0,Delighted,Senior,Research Director,Delighted,Married,13744.0,1,Yes,25,Delighted,Not Satisfied at all,Basic,16,2,Satisfied,16,11,6,8
2018,25,No,Rarely,1382.0,Sales,8,Basic Education,Other,Not Satisfied at all,Female,85.0,Satisfied,Junior,Sales Executive,Satisfied,Divorced,4907.0,0,Yes,22,Delighted,Dissatisfied,Basic,6,3,Dissatisfied,5,3,0,4
2019,52,No,Non,585.0,Sales,29,Bachelor's Degree,Life Sciences,Not Satisfied at all,Male,40.0,Satisfied,Entry Level,Sales Representative,Delighted,Unknown,3482.0,2,No,15,Satisfied,Dissatisfied,Intermediate,16,3,Dissatisfied,9,8,0,0
2020,44,No,Rarely,1037.0,Research & Development,1,Associate Degree,Medical,Dissatisfied,Male,42.0,Satisfied,Entry Level,Research Scientist,Delighted,Unknown,2436.0,6,Yes,12,Satisfied,Satisfied,Unvested,6,2,Satisfied,4,3,1,2
2021,21,No,Rarely,501.0,Sales,5,No Formal Education,Medical,Satisfied,Male,58.0,Satisfied,Entry Level,Sales Representative,Not Satisfied at all,Single,2380.0,1,Yes,11,Satisfied,Delighted,Unvested,2,6,Satisfied,2,2,1,2
2022,39,No,Non,105.0,Research & Development,9,Associate Degree,Life Sciences,Delighted,Male,87.0,Satisfied,Executive,Manager,Delighted,Single,19431.0,2,No,13,Satisfied,Satisfied,Unvested,21,3,Dissatisfied,6,0,1,0
2023,23,Yes,Frequently,638.0,Sales,9,Associate Degree,Marketing,Delighted,Male,33.0,Satisfied,Entry Level,Sales Representative,Not Satisfied at all,Married,1790.0,1,No,19,Satisfied,Not Satisfied at all,Basic,1,3,Dissatisfied,1,0,1,0
2024,36,No,Rarely,557.0,Sales,3,Associate Degree,Medical,Not Satisfied at all,Female,94.0,Dissatisfied,Senior,Sales Executive,Delighted,Married,7644.0,0,No,19,Satisfied,Satisfied,Intermediate,10,2,Satisfied,9,7,3,4
2025,36,No,Frequently,688.0,Research & Development,4,Basic Education,Life Sciences,Delighted,Female,97.0,Satisfied,Junior,Manufacturing Director,Dissatisfied,Divorced,5131.0,7,No,13,Satisfied,Dissatisfied,Executive,18,3,Satisfied,4,2,0,2
2026,56,No,Non,667.0,Research & Development,1,Bachelor's Degree,Life Sciences,Satisfied,Male,57.0,Satisfied,Junior,Healthcare Representative,Satisfied,Divorced,6306.0,1,No,21,Delighted,Not Satisfied at all,Basic,13,2,Dissatisfied,13,12,1,9
2027,29,Yes,Rarely,1092.0,Research & Development,1,Bachelor's Degree,Medical,Not Satisfied at all,Male,36.0,Satisfied,Entry Level,Research Scientist,Delighted,Married,4787.0,9,Yes,14,Satisfied,Dissatisfied,Executive,4,3,Delighted,2,2,2,2
